location,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697
variable,Temperature,Temperature,Temperature
unit,°C,°C,°C
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected
resolution,daily,daily,daily
aggregation,Maximum,Minimum,Mean
timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected]
20180202T0000,5.4905286,-0.40947133,1.8742784
20180203T0000,4.5005283,0.20052865,1.7976118
20180204T0000,5.9805284,-0.08947134,2.184279
20180205T0000,8.340529,0.17052865,3.3617785
20180206T0000,8.060529,0.24052864,3.4980288
20180207T0000,3.8005285,0.7605287,2.0226123
20180208T0000,5.4605284,-1.2794713,2.000112
20180209T0000,5.8805285,0.31052867,2.7051117
20180210T0000,5.1005287,-0.47947133,2.1842782
20180211T0000,6.6605287,-0.16947135,3.1526124
20180212T0000,3.5905285,-0.26947135,1.722195
20180213T0000,4.7705283,-1.6194713,1.1826121
20180214T0000,6.2805285,-1.8194714,1.584279
20180215T0000,8.940529,0.42052865,4.430945
20180216T0000,9.420529,4.4105287,7.331362
20180217T0000,11.580529,0.68052864,4.4438615
20180218T0000,7.0905285,0.16052866,2.6255286
20180219T0000,6.040529,-0.7494713,2.1667786
20180220T0000,5.4805284,-0.25947133,2.4905288
20180221T0000,5.4505286,-1.8094714,1.137612
20180222T0000,2.9005284,-1.1694714,0.61636204
20180223T0000,3.0805285,-2.3694715,0.2717786
20180224T0000,4.1405287,-2.1494715,0.21761191
20180225T0000,-0.17947134,-5.8594713,-3.6357212
20180226T0000,-3.8394713,-7.5594716,-5.7161384
20180227T0000,-3.6394715,-8.649471,-6.016138
20180228T0000,-0.6094713,-8.019471,-4.430305
20180301T0000,2.0805285,-4.1894712,-0.9211382
20180302T0000,5.8905287,-2.1194715,0.9821954
20180303T0000,10.710529,-0.89947134,4.9646955
20180304T0000,13.490529,1.3505287,8.299695
20180305T0000,14.0505295,5.4405284,9.697612
20180306T0000,10.490529,3.8505285,8.2901125
20180307T0000,8.880529,1.8805287,5.673445
20180308T0000,13.890529,1.5205287,7.9396954
20180309T0000,17.740528,6.3205285,11.287194
20180310T0000,16.920528,8.220529,11.4567795
20180311T0000,11.920529,7.0305285,8.900947
20180312T0000,13.380529,7.7505283,10.28803
20180313T0000,10.640529,5.4705286,7.824695
20180314T0000,14.140529,5.6505284,8.88303
20180315T0000,10.890529,3.3705285,6.7280293
20180316T0000,12.040529,4.9305286,8.713029
20180317T0000,10.040529,2.3805285,5.4130282
20180318T0000,8.590529,2.8705285,5.3617787
20180319T0000,7.2305284,-1.7994714,2.800112
20180320T0000,6.4205284,-2.5094714,2.686362
20180321T0000,6.3705287,-3.7494714,1.2671953
20180322T0000,8.200529,-1.1194713,3.2946951
20180323T0000,10.760529,3.5305285,6.688029
20180324T0000,12.570529,-0.11947135,6.9134445
20180325T0000,13.780529,4.9505286,9.121778
20180326T0000,12.520529,5.6105285,8.822612
20180327T0000,12.370529,3.0105286,8.122612
20180328T0000,14.500529,7.3805285,10.603028
20180329T0000,10.700529,3.9805286,7.046778
20180330T0000,17.280529,3.5605285,8.695947
20180331T0000,10.890529,5.5905285,7.976778
20180401T0000,9.860529,2.4005284,6.715112
20180402T0000,20.31053,0.13052866,10.376363
20180403T0000,21.440529,9.400529,15.078031
20180404T0000,17.30053,5.8705287,11.525531
20180405T0000,12.240529,6.6305285,9.501779
20180406T0000,19.05053,2.5505285,10.491363
20180407T0000,22.830528,5.9005284,14.320529
20180408T0000,23.39053,8.700529,15.790947
20180409T0000,20.30053,7.6405287,14.049698
20180410T0000,15.490529,5.7005286,11.348862
20180411T0000,19.090528,4.1005287,11.753446
20180412T0000,18.520529,8.100529,13.062195
20180413T0000,16.770529,8.650529,12.206364
20180414T0000,20.690529,7.3105288,14.26636
20180415T0000,20.600529,11.070529,15.577611
20180416T0000,18.98053,11.730529,14.847198
20180417T0000,22.13053,9.8005295,16.259697
20180418T0000,24.530529,8.280529,16.69303
20180419T0000,25.490528,10.760529,18.086363
20180420T0000,26.56053,14.760529,20.907194
20180421T0000,26.990528,16.850529,21.912195
20180422T0000,27.13053,15.330529,21.565111
20180423T0000,22.440529,15.510529,18.41803
20180424T0000,23.340528,13.180529,17.970114
20180425T0000,22.780529,11.900529,17.459278
20180426T0000,16.46053,10.590529,13.370112
20180427T0000,23.05053,8.440529,16.01428
20180428T0000,20.260529,10.370529,15.676778
20180429T0000,26.62053,11.620529,18.841364
20180430T0000,17.850529,9.180529,13.495529
20180501T0000,15.900529,5.290529,11.00678
20180502T0000,18.510529,8.0505295,12.958446
20180503T0000,18.940529,12.160529,15.250112
20180504T0000,23.04053,10.000529,16.983446
20180505T0000,23.780529,9.230529,17.095947
20180506T0000,26.48053,11.820529,18.334696
20180507T0000,24.97053,11.640529,18.06803
20180508T0000,24.64053,13.420529,19.235113
20180509T0000,23.520529,14.5505295,18.922613
20180510T0000,15.940529,11.620529,13.623031
20180511T0000,22.170528,10.010529,16.317614
20180512T0000,25.55053,13.220529,19.773445
20180513T0000,18.40053,10.410529,12.885944
20180514T0000,18.680529,10.0505295,14.127612
20180515T0000,16.100529,12.460529,14.367195
20180516T0000,16.160528,10.840529,13.32428
20180517T0000,17.360529,10.420529,13.793448
20180518T0000,21.65053,8.030529,15.391362
20180519T0000,19.770529,9.860529,15.269695
20180520T0000,20.000528,9.870529,15.078029
20180521T0000,22.95053,10.740529,17.875946
20180522T0000,24.110529,14.920529,18.885529
20180523T0000,20.55053,14.100529,17.23303
20180524T0000,23.740528,14.580529,19.042196
20180525T0000,26.190529,13.570529,20.743446
20180526T0000,28.580528,14.280529,22.149277
20180527T0000,29.260529,16.96053,23.797194
20180528T0000,25.48053,16.690529,21.139692
20180529T0000,24.910528,16.04053,21.338028
20180530T0000,28.000528,16.250528,21.567612
20180531T0000,24.20053,16.340528,19.170946
20180601T0000,22.690529,15.5505295,19.04011
20180602T0000,24.750528,14.720529,19.99178
20180603T0000,26.81053,14.950529,21.69178
20180604T0000,25.39053,17.520529,20.917612
20180605T0000,27.62053,16.63053,22.453026
20180606T0000,26.15053,18.72053,21.480112
20180607T0000,22.350529,17.04053,19.278028
20180608T0000,24.12053,16.57053,20.362196
20180609T0000,24.590528,18.32053,21.577608
20180610T0000,28.48053,17.010529,23.41178
20180611T0000,27.160528,18.610529,22.719278
20180612T0000,21.860529,16.63053,18.975113
20180613T0000,20.22053,13.200529,15.860947
20180614T0000,22.06053,11.010529,17.37511
20180615T0000,24.13053,14.150529,19.590113
20180616T0000,26.010529,14.530529,20.777609
20180617T0000,21.72053,17.14053,19.51761
20180618T0000,24.780529,13.620529,19.762194
20180619T0000,27.40053,15.390529,21.662199
20180620T0000,29.87053,17.110529,23.966776
20180621T0000,28.37053,15.240529,22.849699
20180622T0000,19.410528,8.430529,14.857613
20180623T0000,21.20053,9.820529,15.972196
20180624T0000,22.920528,12.490529,18.149696
20180625T0000,22.860529,12.570529,18.746363
20180626T0000,25.62053,13.500529,20.510115
20180627T0000,25.54053,13.360529,20.247614
20180628T0000,25.45053,11.290529,19.342196
20180629T0000,27.47053,15.650529,22.208862
20180630T0000,29.89053,16.54053,23.745943
20180701T0000,29.930529,16.280529,23.287613
20180702T0000,31.090528,15.520529,23.786362
20180703T0000,27.520529,18.81053,24.053865
20180704T0000,29.64053,17.930529,24.524696
20180705T0000,24.12053,17.000528,20.690529
20180706T0000,23.62053,15.910529,19.648027
20180707T0000,26.54053,13.370529,20.906363
20180708T0000,27.180529,16.160528,21.943865
20180709T0000,27.760529,14.790529,21.829279
20180710T0000,23.690529,16.72053,20.055944
20180711T0000,22.690529,13.0505295,18.272612
20180712T0000,25.860529,13.620529,20.051775
20180713T0000,28.080528,15.820529,22.610945
20180714T0000,28.71053,17.95053,23.977613
20180715T0000,28.96053,16.850529,22.928864
20180716T0000,27.740528,15.350529,22.568863
20180717T0000,25.82053,18.330528,22.590113
20180718T0000,29.15053,17.45053,23.388445
20180719T0000,29.31053,16.610529,23.93261
20180720T0000,28.260529,17.860529,23.21428
20180721T0000,23.06053,17.73053,20.248861
20180722T0000,25.64053,16.64053,20.99053
20180723T0000,26.330528,16.89053,21.882612
20180724T0000,30.610529,15.640529,23.869696
20180725T0000,30.780529,18.38053,25.515945
20180726T0000,32.60053,19.65053,25.951363
20180727T0000,31.280529,18.530529,25.481781
20180728T0000,27.20053,19.690529,23.08803
20180729T0000,30.530529,17.240528,24.59053
20180730T0000,32.62053,20.850529,27.315948
20180731T0000,33.970528,22.65053,28.0922
20180801T0000,32.86053,21.770529,25.730947
20180802T0000,31.95053,19.010529,25.583443
20180803T0000,33.64053,19.95053,26.874277
20180804T0000,33.14053,22.32053,27.83928
20180805T0000,32.650528,20.29053,26.62136
20180806T0000,32.44053,18.780529,26.089699
20180807T0000,33.66053,23.23053,27.83178
20180808T0000,29.79053,22.20053,26.002195
20180809T0000,32.37053,19.410528,24.298447
20180810T0000,23.57053,15.460529,19.934694
20180811T0000,25.360529,13.210529,20.578032
20180812T0000,29.55053,14.890529,22.484697
20180813T0000,23.54053,18.70053,21.646776
20180814T0000,23.13053,16.87053,19.73636
20180815T0000,27.06053,15.380529,21.575949
20180816T0000,29.440529,17.250528,23.544699
20180817T0000,27.72053,18.79053,22.531778
20180818T0000,27.410528,16.680529,22.253448
20180819T0000,29.30053,18.12053,23.739279
20180820T0000,29.590528,19.430529,24.373861
20180821T0000,29.89053,18.20053,24.463865
20180822T0000,31.170528,20.190529,25.87345
20180823T0000,31.04053,21.65053,25.533445
20180824T0000,24.000528,17.07053,20.641779
20180825T0000,17.580528,10.890529,14.972613
20180826T0000,20.340528,8.770529,14.585529
20180827T0000,25.190529,12.310529,18.897196
20180828T0000,27.90053,17.22053,22.420527
20180829T0000,29.40053,17.38053,22.756363
20180830T0000,21.680529,15.620529,18.47928
20180831T0000,16.910528,13.340529,14.565529
20180901T0000,19.170528,13.160529,15.806363
20180902T0000,20.680529,11.580529,15.735111
20180903T0000,21.840528,12.910529,17.698444
20180904T0000,24.32053,13.780529,19.034695
20180905T0000,26.610529,14.980529,20.612198
20180906T0000,25.81053,16.600529,20.194696
20180907T0000,23.190529,16.04053,19.080112
20180908T0000,23.660528,12.980529,18.566362
20180909T0000,26.57053,14.630529,20.597612
20180910T0000,28.740528,16.57053,22.630114
20180911T0000,29.55053,18.31053,23.507196
20180912T0000,30.20053,17.05053,24.068861
20180913T0000,27.600529,17.110529,21.227612
20180914T0000,22.32053,15.760529,18.720945
20180915T0000,22.760529,13.730529,17.998447
20180916T0000,26.330528,11.260529,19.284697
20180917T0000,27.45053,17.48053,21.899696
20180918T0000,28.56053,15.970529,22.721779
20180919T0000,28.65053,17.96053,23.230947
20180920T0000,28.500528,18.770529,23.241364
20180921T0000,28.07053,15.530529,21.351778
20180922T0000,21.080528,11.610529,16.723448
20180923T0000,27.15053,12.080529,21.020529
20180924T0000,16.110529,7.6105285,11.810111
20180925T0000,16.97053,4.0805287,10.478862
20180926T0000,20.95053,5.2005286,13.061363
20180927T0000,24.030529,11.030529,17.407196
20180928T0000,23.530529,14.170529,18.107615
20180929T0000,20.260529,7.1405287,13.368862
20180930T0000,23.600529,7.3105288,15.611778
20181001T0000,15.040529,7.1305285,11.736778
20181002T0000,15.360529,4.6305285,9.656362
20181003T0000,18.05053,11.510529,14.152198
20181004T0000,20.020529,8.750529,13.773028
20181005T0000,23.81053,8.670529,16.494696
20181006T0000,25.31053,12.830529,18.83928
20181007T0000,19.750528,13.200529,16.428862
20181008T0000,20.770529,9.880529,14.857197
20181009T0000,22.500528,12.090529,16.956778
20181010T0000,24.04053,12.380529,17.143862
20181011T0000,23.680529,11.750529,17.300947
20181012T0000,25.97053,13.620529,19.391361
20181013T0000,25.000528,13.840529,18.670528
20181014T0000,23.760529,13.600529,18.071363
20181015T0000,22.930529,9.780529,15.744278
20181016T0000,23.15053,10.270529,16.362612
20181017T0000,22.170528,11.980529,17.00553
20181018T0000,23.430529,12.440529,16.08761
20181019T0000,19.57053,10.140529,13.544278
20181020T0000,19.06053,8.650529,12.84678
20181021T0000,18.080528,7.6405287,11.512611
20181022T0000,16.420528,3.2905285,9.149279
20181023T0000,17.37053,5.9505286,10.795528
20181024T0000,16.48053,11.100529,12.9446945
20181025T0000,18.81053,9.500529,13.056362
20181026T0000,15.780529,7.3705287,11.949696
20181027T0000,11.730529,6.1305285,8.488445
20181028T0000,8.200529,4.9705286,6.159695
20181029T0000,15.380529,2.9705286,7.331362
20181030T0000,10.420529,3.4905286,6.5663624
20181031T0000,15.950529,1.5605286,8.251363
20181101T0000,14.410529,6.6405287,10.164696
20181102T0000,14.350529,8.780529,11.067613
20181103T0000,14.940529,7.7205286,10.229279
20181104T0000,16.81053,6.0805287,10.6146965
20181105T0000,17.38053,8.670529,12.22511
20181106T0000,18.30053,8.110529,12.038863
20181107T0000,16.660528,8.110529,13.0417795
20181108T0000,14.620529,8.380529,11.368861
20181109T0000,17.030529,8.330529,12.293862
20181110T0000,17.240528,6.4305286,11.990528
20181111T0000,18.62053,10.060529,13.955527
20181112T0000,18.64053,9.670529,13.136361
20181113T0000,15.490529,9.900529,12.217196
20181114T0000,15.220529,7.2505283,10.354697
20181115T0000,13.180529,3.7205286,8.419278
20181116T0000,10.380529,2.7105286,6.345529
20181117T0000,8.510529,-0.43947133,3.627612
20181118T0000,5.8805285,-1.7794713,1.6496953
20181119T0000,4.7305284,-3.0794713,1.1442785
20181120T0000,7.790529,-1.8994713,1.7742785
20181121T0000,7.8605285,0.6405287,3.917612
20181122T0000,10.600529,3.4405286,6.1676126
20181123T0000,10.130529,0.91052866,5.847612
20181124T0000,12.070529,5.3205285,8.493445
20181125T0000,10.140529,2.5205286,6.190529
20181126T0000,7.1205287,4.4805284,5.7113624
20181127T0000,6.6905284,4.0305285,5.3309455
20181128T0000,10.200529,1.7005286,5.9221954
20181129T0000,13.850529,3.2505286,8.373862
20181130T0000,10.5505295,6.7605286,8.414279
20181201T0000,10.890529,4.6505284,7.6555276
20181202T0000,13.680529,8.910529,11.35303
20181203T0000,15.540529,11.5505295,13.312198
20181204T0000,11.660529,7.5805287,10.146362
20181205T0000,13.810529,7.2005286,9.856362
20181206T0000,13.100529,8.590529,11.310112
20181207T0000,13.560529,7.3505287,11.258446
20181208T0000,9.100529,4.8905287,7.0309453
20181209T0000,9.180529,7.3605285,8.246779
20181210T0000,7.0305285,3.3805285,5.2817783
20181211T0000,5.3005285,1.0205287,3.4959457
20181212T0000,5.7805285,-0.6694713,1.4584452
20181213T0000,3.6805286,-2.1494715,-0.059054766
20181214T0000,2.4105287,-3.4994714,-1.1623882
20181215T0000,2.5405285,-2.0094714,-0.042387992
20181216T0000,7.9705286,0.68052864,4.685112
20181217T0000,8.190529,1.6605287,4.4776115
20181218T0000,7.5305285,-0.059471346,2.681779
20181219T0000,8.090529,1.5305287,6.180113
20181220T0000,10.210529,4.1605287,6.8084455
20181221T0000,12.180529,6.1505284,9.428029
20181222T0000,12.710529,10.070529,11.357194
20181223T0000,13.320529,8.120529,10.878029
20181224T0000,12.390529,1.9205287,7.9971957
20181225T0000,5.3705287,0.65052867,2.1276119
20181226T0000,5.0605288,-1.4694713,1.2734454
20181227T0000,8.340529,-0.069471344,3.9588616
20181228T0000,7.9405284,2.3405285,5.465945
20181229T0000,4.0905285,0.65052867,1.9642787
20181230T0000,6.2005286,2.4805286,4.274695
20181231T0000,7.9105287,4.0305285,5.783445
20190101T0000,7.1005287,3.8405285,4.839695
20190102T0000,4.5505285,0.08052866,2.1892786
20190103T0000,2.7205286,-1.6494713,0.05219534
20190104T0000,4.7405286,-1.4994713,1.1896952
20190105T0000,3.1005285,0.26052865,1.8934451
20190106T0000,5.4605284,1.2905287,3.0288622
20190107T0000,4.5505285,1.1905286,2.8434455
20190108T0000,5.8005285,2.3805285,4.344279
20190109T0000,3.7505286,0.48052865,2.5526116
20190110T0000,2.7005286,-1.3294713,0.3746953
20190111T0000,3.7005286,-1.4994713,0.5751119
20190112T0000,5.7005286,1.7605287,3.6663618
20190113T0000,7.6805286,4.8105288,6.4305286
20190114T0000,7.1505284,3.8905284,5.4738617
20190115T0000,6.5305285,0.17052865,3.3084457
20190116T0000,10.560529,0.13052866,4.222195
20190117T0000,8.280529,2.6205285,6.020945
20190118T0000,3.9105287,-2.0194714,1.0876119
20190119T0000,2.8005285,-1.4894713,0.58927864
20190120T0000,6.4505286,-0.56947136,2.9917784
20190121T0000,2.2505286,-1.4394714,0.123028636
20190122T0000,3.3405285,-2.3394713,-0.386138
20190123T0000,4.7505283,-0.70947134,1.2359453
20190124T0000,0.5705287,-3.7494714,-1.5144714
20190125T0000,0.9405287,-2.7994714,-0.8982213
20190126T0000,8.490529,0.33052868,4.5076118
20190127T0000,9.780529,2.6705287,6.1021957
20190128T0000,3.5805285,1.2705287,2.280945
20190129T0000,5.1705284,-0.7294713,1.8730286
20190130T0000,2.7805285,-0.30947134,1.3788619
20190131T0000,6.8605285,-2.2594714,1.9284452
20190201T0000,8.690529,4.4105287,6.267612
20190202T0000,9.010529,3.6505284,5.659695
20190203T0000,3.7605286,-0.89947134,1.798862
20190204T0000,5.5205283,-2.7594714,0.7313619
20190205T0000,6.5505285,0.47052866,2.486362
20190206T0000,7.2105284,-1.0194713,2.6746953
20190207T0000,10.730529,1.1505287,5.078445
20190208T0000,8.880529,1.3105286,4.7513623
20190209T0000,11.540529,5.3305287,8.537613
20190210T0000,12.520529,4.1105285,8.498862
20190211T0000,6.0705285,1.2705287,3.7438622
20190212T0000,7.6005287,0.79052866,3.719279
20190213T0000,10.770529,-0.34947133,4.2913623
20190214T0000,13.140529,0.87052864,5.748029
20190215T0000,13.940529,-0.43947133,5.759279
20190216T0000,15.040529,3.4905286,8.273029
20190217T0000,16.010529,5.0605288,9.412195
20190218T0000,13.110529,3.8105285,8.823445
20190219T0000,13.710529,4.0305285,8.438029
20190220T0000,14.090529,4.6805286,9.385946
20190221T0000,16.12053,5.0905285,10.090114
20190222T0000,12.930529,7.4205284,9.481778
20190223T0000,13.470529,2.0805285,7.0380287
20190224T0000,11.710529,0.33052868,5.3092785
20190225T0000,13.170529,2.3305285,7.123445
20190226T0000,15.180529,2.8305285,9.311362
20190227T0000,16.23053,4.290529,10.383446
20190228T0000,16.840528,5.8605285,11.283444
20190301T0000,10.210529,6.0705285,8.450112
20190302T0000,13.210529,3.8405285,8.462612
20190303T0000,16.04053,4.6105285,10.346362
20190304T0000,12.930529,5.3705287,9.761779
20190305T0000,12.320529,3.6905286,7.7751117
20190306T0000,17.96053,0.36052868,9.824279
20190307T0000,11.470529,5.6405287,8.78053
20190308T0000,11.710529,6.5505285,8.48928
20190309T0000,13.510529,6.3205285,9.848445
20190310T0000,14.8005295,7.2805285,11.497195
20190311T0000,6.6905284,1.7305287,4.328446
20190312T0000,12.940529,-0.24947134,6.765529
20190313T0000,9.390529,3.3305285,5.952612
20190314T0000,8.720529,3.6505284,5.7484455
20190315T0000,12.410529,7.9105287,10.348864
20190316T0000,16.20053,7.5605288,11.28678
20190317T0000,13.770529,4.040529,8.855529
20190318T0000,8.060529,0.7505287,4.5113616
20190319T0000,10.130529,2.5105286,6.4592786
20190320T0000,13.150529,-0.40947133,6.052195
20190321T0000,14.630529,0.6305287,6.8501124
20190322T0000,17.490528,1.5005287,10.199279
20190323T0000,17.90053,8.060529,12.545113
20190324T0000,18.100529,6.4005284,11.846779
20190325T0000,10.3005295,4.9005284,8.167195
20190326T0000,10.250529,1.4105287,5.7855287
20190327T0000,13.320529,1.5305287,7.6184464
20190328T0000,15.540529,1.4105287,8.218862
20190329T0000,16.95053,3.8005285,10.317196
20190330T0000,18.89053,7.2505283,13.41011
20190331T0000,19.96053,9.070529,13.921779
20190401T0000,18.000528,5.4205284,11.640113
20190402T0000,19.280529,9.370529,14.140945
20190403T0000,12.120529,3.1405284,7.8288627
20190404T0000,4.7105284,0.42052865,2.305112
20190405T0000,11.870529,0.41052866,5.880112
20190406T0000,16.32053,2.3905284,9.95303
20190407T0000,11.130529,7.4105287,9.857612
20190408T0000,14.980529,7.6405287,11.040112
20190409T0000,14.850529,7.3605285,10.844695
20190410T0000,11.590529,6.0305285,9.054695
20190411T0000,14.170529,3.7105286,9.193446
20190412T0000,12.760529,0.72052866,7.4288616
20190413T0000,7.9405284,1.6105287,5.0855284
20190414T0000,10.540529,0.030528657,5.052195
20190415T0000,17.760529,1.5105287,9.982196
20190416T0000,15.330529,6.6705284,11.043446
20190417T0000,18.95053,9.810529,13.858029
20190418T0000,21.89053,7.1105285,14.7692795
20190419T0000,22.88053,7.8305287,16.003862
20190420T0000,23.62053,10.190529,17.059694
20190421T0000,23.780529,9.240529,16.464277
20190422T0000,22.90053,8.560529,16.00178
20190423T0000,22.38053,7.5605288,15.933861
20190424T0000,24.260529,10.320529,15.968445
20190425T0000,23.72053,6.0805287,14.889278
20190426T0000,14.180529,6.5005283,9.930945
20190427T0000,13.430529,6.8105288,9.366362
20190428T0000,10.730529,3.4805286,7.3317795
20190429T0000,14.380529,6.2405286,10.1321945
20190430T0000,15.670529,9.270529,12.158862
20190501T0000,19.330528,5.4805284,13.532613
20190502T0000,18.690529,9.600529,12.992196
20190503T0000,14.510529,8.290529,11.012197
20190504T0000,12.200529,2.2205286,6.7259464
20190505T0000,10.720529,-0.6194713,5.1476116
20190506T0000,12.600529,2.0905285,7.768862
20190507T0000,16.910528,3.9005284,11.182613
20190508T0000,13.020529,9.0505295,11.57553
20190509T0000,14.190529,7.8305287,11.650945
20190510T0000,17.21053,7.1605287,12.81886
20190511T0000,15.260529,9.120529,12.940529
20190512T0000,14.200529,5.9605284,10.110529
20190513T0000,17.080528,1.2005286,10.158029
20190514T0000,15.600529,2.5505285,9.89928
20190515T0000,16.020529,2.3405285,9.493862
20190516T0000,16.080528,3.6205285,10.705528
20190517T0000,18.990528,7.6405287,13.6980295
20190518T0000,18.360529,8.610529,14.6651125
20190519T0000,16.160528,11.470529,14.0521965
20190520T0000,16.100529,11.570529,13.647611
20190521T0000,17.31053,11.060529,14.240945
20190522T0000,20.010529,9.970529,15.081361
20190523T0000,21.670528,9.910529,16.324282
20190524T0000,23.45053,11.510529,18.157616
20190525T0000,19.06053,13.350529,16.489279
20190526T0000,22.14053,11.130529,16.941362
20190527T0000,20.600529,12.390529,17.015528
20190528T0000,15.460529,9.280529,13.125112
20190529T0000,16.39053,9.200529,12.57053
20190530T0000,21.37053,9.080529,15.882611
20190531T0000,23.95053,12.680529,18.82428
20190601T0000,26.750528,14.180529,21.249277
20190602T0000,28.940529,14.710529,22.985945
20190603T0000,28.71053,18.690529,22.586365
20190604T0000,31.340528,16.05053,23.860947
20190605T0000,29.860529,16.940529,23.77053
20190606T0000,19.110529,10.340529,15.31678
20190607T0000,27.260529,11.780529,17.87178
20190608T0000,20.940529,10.520529,16.238861
20190609T0000,19.240528,11.480529,15.668029
20190610T0000,20.350529,13.990529,15.955531
20190611T0000,16.680529,12.600529,14.132613
20190612T0000,20.54053,10.470529,15.827615
20190613T0000,23.87053,13.770529,19.006363
20190614T0000,28.660528,14.110529,21.47261
20190615T0000,23.73053,15.600529,19.29886
20190616T0000,22.21053,13.330529,18.111778
20190617T0000,27.010529,12.000529,20.531778
20190618T0000,28.410528,17.160528,23.438444
20190619T0000,30.14053,18.57053,24.463861
20190620T0000,22.100529,17.610529,19.969694
20190621T0000,22.920528,15.020529,19.025946
20190622T0000,20.090528,15.480529,17.88678
20190623T0000,26.930529,15.440529,21.073446
20190624T0000,31.340528,16.71053,24.455942
20190625T0000,34.85053,19.57053,27.482195
20190626T0000,36.12053,23.910528,30.49386
20190627T0000,33.02053,22.240528,27.599281
20190628T0000,30.520529,17.06053,24.303864
20190629T0000,33.08053,17.030529,25.637613
20190630T0000,34.200527,21.170528,28.493446
20190701T0000,32.380527,23.860529,27.662193
20190702T0000,26.750528,17.110529,22.130114
20190703T0000,26.81053,15.420529,21.235113
20190704T0000,27.45053,13.010529,20.711363
20190705T0000,30.410528,17.79053,23.87928
20190706T0000,32.28053,18.72053,25.369278
20190707T0000,25.90053,18.55053,22.427195
20190708T0000,20.860529,15.160529,18.065947
20190709T0000,22.740528,10.960529,17.427195
20190710T0000,23.590528,10.250529,17.677614
20190711T0000,22.430529,15.170529,19.19803
20190712T0000,25.190529,15.980529,20.21178
20190713T0000,22.660528,16.010529,18.89261
20190714T0000,20.940529,14.450529,17.71428
20190715T0000,23.680529,11.600529,18.515528
20190716T0000,25.71053,12.870529,20.065527
20190717T0000,27.330528,16.430529,22.252611
20190718T0000,27.690529,17.600529,23.180946
20190719T0000,26.850529,18.590528,23.316774
20190720T0000,32.19053,18.22053,25.433447
20190721T0000,27.770529,20.750528,24.413446
20190722T0000,29.90053,17.270529,24.153864
20190723T0000,33.200527,19.14053,26.613861
20190724T0000,35.380527,20.660528,28.689278
20190725T0000,35.50053,20.71053,29.29928
20190726T0000,32.21053,25.82053,29.203033
20190727T0000,25.40053,19.57053,22.07178
20190728T0000,20.97053,16.610529,18.684694
20190729T0000,25.600529,15.590529,20.962194
20190730T0000,27.440529,17.70053,22.793861
20190731T0000,23.90053,17.15053,20.363447
20190801T0000,25.520529,15.320529,20.841782
20190802T0000,26.12053,18.29053,21.994698
20190803T0000,24.88053,16.240528,20.989698
20190804T0000,27.90053,15.0505295,22.126778
20190805T0000,29.89053,20.250528,25.187613
20190806T0000,29.420528,20.63053,24.729692
20190807T0000,21.70053,18.170528,19.84178
20190808T0000,27.160528,15.130529,21.405945
20190809T0000,33.92053,17.54053,26.015114
20190810T0000,26.04053,19.340528,22.624695
20190811T0000,27.90053,16.080528,21.160532
20190812T0000,20.63053,14.340529,16.827614
20190813T0000,21.07053,13.670529,17.784279
20190814T0000,23.020529,12.840529,18.332613
20190815T0000,23.38053,14.100529,19.255945
20190816T0000,24.46053,14.870529,19.87178
20190817T0000,26.030529,16.48053,21.492197
20190818T0000,31.05053,18.21053,24.39678
20190819T0000,23.31053,19.89053,21.724693
20190820T0000,19.47053,13.580529,16.277197
20190821T0000,23.850529,10.970529,17.506363
20190822T0000,25.20053,12.070529,19.05553
20190823T0000,27.520529,15.150529,21.646362
20190824T0000,26.940529,16.38053,22.612612
20190825T0000,28.920528,17.30053,23.51928
20190826T0000,29.530529,18.500528,24.163446
20190827T0000,30.55053,17.54053,24.563864
20190828T0000,30.63053,22.57053,26.408033
20190829T0000,28.750528,21.770529,24.707611
20190830T0000,28.530529,19.330528,24.055527
20190831T0000,30.54053,17.97053,24.427195
20190901T0000,25.600529,18.29053,21.875114
20190902T0000,21.160528,14.490529,17.833447
20190903T0000,23.47053,11.140529,17.725527
20190904T0000,25.73053,14.590529,19.698446
20190905T0000,19.940529,13.3005295,16.286777
20190906T0000,19.06053,9.460529,15.048862
20190907T0000,20.670528,13.490529,16.985529
20190908T0000,14.670529,11.180529,12.848029
20190909T0000,17.98053,10.460529,14.078861
20190910T0000,21.97053,10.8005295,16.210945
20190911T0000,21.500528,11.910529,16.863863
20190912T0000,24.920528,15.060529,19.931364
20190913T0000,25.64053,16.22053,20.573862
20190914T0000,26.510529,14.780529,20.677197
20190915T0000,28.360529,15.170529,22.071363
20190916T0000,28.430529,18.510529,23.327196
20190917T0000,22.71053,14.640529,18.780111
20190918T0000,21.110529,8.420529,14.198447
20190919T0000,20.05053,5.290529,12.118028
20190920T0000,20.850529,5.5305285,12.932198
20190921T0000,24.12053,9.180529,16.287195
20190922T0000,25.750528,12.810529,19.462196
20190923T0000,19.780529,13.720529,15.933862
20190924T0000,19.31053,10.350529,15.409696
20190925T0000,18.63053,13.790529,15.973446
20190926T0000,21.520529,14.170529,17.626364
